schedule_season,schedule_week,home_id,score_home,score_away,away_id,favorite_id,spread_favorite,over_under_line,weather_temperature,weather_wind_mph,winner,cover,over
2015,3,22,51,17,17,22,-14,49,70,3,22,1,1
2015,3,24,6,12,28,24,-1,48.5,72,0,28,0,0
2015,3,25,24,28,3,25,-1.5,45.5,73,8,3,0,1
2015,3,27,26,0,2,27,-16.5,43.5,62,7,27,1,0
2015,3,30,33,35,11,11,-3.5,46.5,77,4,11,0,1
2015,3,31,31,14,9,31,-2,45.5,80,13,31,1,0
2015,3,20,38,28,10,20,-5.5,47.5,62,3,20,1,1
2015,4,28,20,23,25,25,-3,44,54,7,25,0,0
2015,4,1,3,17,20,20,-7.5,48,76,6,20,1,0
2015,4,2,22,20,23,23,-3,44.5,56,8,2,0,0
2015,4,3,36,21,10,3,-3.5,45,73,8,3,1,1
2015,4,4,10,24,16,4,-6,46.5,60,4,16,0,0
2015,4,5,23,20,31,5,-7,43.5,60,5,5,0,0
2015,4,7,23,37,21,21,-3,40.5,75,7,21,1,1
2015,4,8,22,24,24,8,-7,43.5,72,0,24,0,1
2015,4,9,30,27,6,9,-5,44.5,68,7,9,0,1
2015,4,11,16,13,17,11,-4,43.5,72,0,11,0,0
2015,4,13,14,27,18,18,-2.5,42.5,62,6,18,1,0
2015,4,15,48,21,29,15,-4.5,47.5,72,0,15,1,1
2015,4,26,26,20,12,26,-3,48.5,72,0,26,1,0
2015,4,32,23,20,14,14,-3,45.5,59,13,32,0,0
2015,4,27,13,10,19,27,-10,43,61,2,27,0,0
2015,5,29,20,27,11,29,-5,41,76,2,11,0,1
2015,5,3,27,24,27,3,-3,44.5,72,7,3,0,1
2015,5,7,38,31,17,7,-1,41.5,83,9,7,1,1
2015,5,10,17,18,2,10,-9.5,44.5,80,11,2,0,0
2015,5,12,6,30,22,22,-8.5,50.5,72,0,22,1,0
2015,5,14,39,17,26,14,-6.5,49.5,67,4,14,1,1
2015,5,15,25,19,32,15,-7,48.5,72,0,15,0,0
2015,5,16,30,27,1,16,-7.5,44,57,3,16,0,1
2015,5,19,17,42,8,8,-4.5,46,72,0,8,1,1
2015,5,20,24,10,24,20,-9,46,73,15,20,1,0
2015,5,23,10,16,5,5,-5.5,45,76,8,5,1,0
2015,5,25,30,33,6,25,-6.5,43,68,0,6,0,1
2015,5,30,13,14,4,4,-1,43,72,2,4,0,0
2015,5,9,20,24,28,9,-4,45.5,76,5,28,0,0
2015,6,26,31,21,15,15,-3,52.5,72,0,26,0,0
2015,6,1,25,20,25,25,-2.5,43.5,68,10,1,0,1
2015,6,4,21,34,3,3,-3,42,37,2,3,1,1
2015,6,6,23,26,5,5,-3.5,42,46,11,5,0,1
2015,6,11,27,34,22,22,-9,54,72,0,22,0,1
2015,6,17,20,31,29,17,-3,43,70,13,29,0,1
2015,6,18,34,20,32,18,-7.5,40,48,10,18,1,1
2015,6,19,37,34,2,19,-3.5,45.5,72,0,19,0,1
2015,6,20,27,20,9,20,-10.5,50.5,49,8,20,0,0
2015,6,27,23,27,21,27,-7,41,59,4,21,0,1
2015,6,28,25,13,8,8,-5.5,45,42,8,28,0,0
2015,6,30,10,38,13,30,-2.5,43.5,60,6,13,0,1
2015,6,31,16,10,10,31,-3.5,43,62,15,31,1,0
2015,6,14,27,7,16,14,-3.5,50.5,44,6,14,1,0
2015,7,1,3,20,27,27,-6.5,42,66,3,27,1,0
2015,7,9,29,37,23,9,-3.5,48.5,77,5,23,0,1
2015,7,10,23,13,28,10,-3.5,41.5,64,6,10,1,0
2015,7,11,21,27,26,11,-5,53,72,0,26,0,0
2015,7,13,44,26,29,13,-4.5,45.5,82,11,13,1,1
2015,7,16,27,20,12,16,-3,44.5,59,10,16,1,1
2015,7,17,34,31,4,4,-3.5,41.5,51,3,17,0,1
2015,7,19,19,28,31,19,-1,45,72,0,31,0,1
2015,7,21,27,16,14,21,-2.5,46,64,0,21,1,0
2015,7,22,30,23,18,22,-7,47.5,58,6,22,0,1
2015,7,24,24,6,6,24,-6,44,72,0,24,1,0
2015,7,30,7,10,15,15,-6,45.5,61,8,15,0,0
2015,7,32,31,30,7,32,-3,41.5,70,8,32,0,1
2015,7,8,26,18,25,8,-10,49.5,72,0,8,0,0
2015,8,22,36,7,13,22,-8,51.5,53,9,22,1,0
2015,8,2,20,23,31,31,-1.5,44,61,7,31,1,0
2015,8,5,29,10,20,20,-2.5,45.5,52,4,5,0,0
2015,8,6,20,34,8,8,-7,46,63,17,8,1,1
2015,8,10,45,10,19,19,-3,45,57,3,10,0,1
2015,8,12,12,13,27,27,-5,41.5,63,0,27,0,0
2015,8,15,20,23,7,15,-8,47.5,72,0,7,0,0
2015,8,29,20,6,30,29,-3.5,43,68,4,29,1,0
2015,8,23,34,20,18,18,-3,44,68,8,23,0,1
2015,8,24,27,6,1,24,-8,41,72,0,24,1,0
2015,8,25,29,26,9,25,-4.5,50.5,65,6,25,0,1
2015,8,26,52,49,16,26,-3,52,72,0,26,0,1
2015,8,28,10,16,3,0,0,49.5,63,9,3,0,0
2015,8,21,29,26,11,21,-5.5,45.5,62,5,21,0,1
2015,9,3,31,10,6,3,-13,46,65,5,3,1,0
2015,9,1,17,16,15,15,-8.5,43.5,58,2,1,0,0
2015,9,4,33,17,13,4,-4,44,47,6,4,1,1
2015,9,7,18,32,16,16,-2,49,77,1,16,1,1
2015,9,11,27,24,5,5,-3.5,45.5,72,0,11,0,1
2015,9,12,27,33,14,14,-3,44,53,2,14,1,1
2015,9,18,28,23,17,18,-8,42.5,57,7,18,0,1
2015,9,21,37,29,20,20,-2.5,46,53,7,21,0,1
2015,9,22,27,10,32,22,-13.5,51.5,54,8,22,1,0
2015,9,26,28,34,30,26,-6.5,50,72,0,30,0,1
2015,9,28,38,35,23,28,-6,48,51,0,28,0,1
2015,9,31,21,18,24,31,-1,40,57,14,31,1,0
2015,9,9,19,22,2,9,-3.5,49.5,61,7,2,0,0
2015,10,18,17,22,4,18,-2.5,42,56,9,4,0,0
2015,10,5,13,29,10,5,-3.5,42,59,1,10,0,0
2015,10,7,10,6,12,12,-1,43.5,77,9,7,0,0
2015,10,14,19,20,13,14,-6,49.5,59,9,13,0,0
2015,10,16,26,27,22,22,-7,52.5,54,5,22,0,1
2015,10,20,16,18,19,20,-10.5,50,57,6,19,0,0
2015,10,23,14,30,31,23,-3,44,57,15,31,0,0
2015,10,24,13,37,2,24,-7,42.5,72,0,2,0,1
2015,10,25,20,22,17,25,-5,47,63,5,17,0,0
2015,10,27,32,39,8,27,-3,43.5,42,1,8,0,1
2015,10,28,30,9,6,28,-7,43,60,6,28,1,0
2015,10,30,10,27,21,21,-3.5,43,60,3,21,1,0
2015,10,32,47,14,26,26,-1,52,62,7,32,0,1
2015,10,3,6,10,29,3,-10,46.5,49,2,29,0,0
2015,11,17,19,13,30,17,-3,41.5,71,2,17,1,0
2015,11,2,15,17,5,5,-2,41.5,29,6,5,0,0
2015,11,8,34,31,3,8,-4,48,72,0,8,0,1
2015,11,9,3,33,10,10,-3,45.5,78,4,10,1,0
2015,11,13,14,24,12,12,-2,45,75,10,12,1,0
2015,11,14,17,45,7,14,-6.5,45.5,48,10,7,0,1
2015,11,15,21,24,11,15,-3.5,47.5,72,0,11,0,0
2015,11,29,24,17,18,18,-4,40,52,5,29,0,1
2015,11,19,18,13,23,23,-1.5,50,72,0,19,0,0
2015,11,21,44,16,32,21,-7,44.5,52,8,21,1,1
2015,11,25,16,13,24,25,-3,41.5,47,10,25,0,0
2015,11,27,29,13,1,27,-14,40,48,3,27,1,1
2015,11,31,13,30,20,0,0,45,32,7,20,0,0
2015,11,22,20,13,4,22,-7,47.5,28,5,22,0,0
2015,12,12,14,33,21,21,-1,44.5,68,11,21,1,1
2015,12,19,45,14,14,19,-3,47,72,0,19,1,1
2015,12,20,13,17,2,20,-8,45,35,10,2,0,0
2015,12,1,13,19,8,8,-8.5,45,57,2,8,0,0
2015,12,3,31,7,24,3,-9.5,42,45,6,3,1,0
2015,12,5,30,24,22,22,-2.5,43,21,0,5,0,1
2015,12,10,30,22,4,10,-4.5,41,34,5,10,1,1
2015,12,11,25,12,7,11,-3,46.5,72,0,11,1,0
2015,12,15,10,20,31,15,-2,45,72,0,31,0,0
2015,12,29,24,6,26,29,-3.5,51,55,8,29,1,0
2015,12,17,25,31,9,17,-5,47,75,6,9,0,1
2015,12,18,38,20,13,18,-4.5,43.5,48,5,18,1,1
2015,12,27,39,30,28,27,-3,46.5,37,2,27,1,1
2015,12,30,21,24,23,23,-1,45,57,2,23,1,0
2015,12,32,20,14,16,16,-1.5,48,46,5,32,0,0
2015,12,6,27,33,25,6,-6,41,42,8,25,0,1
2015,13,19,23,27,20,20,-2.5,46.5,72,0,20,1,1
2015,13,2,20,26,1,2,-6.5,43,46,4,1,0,1
2015,13,4,30,21,29,4,-3,42,49,4,4,1,1
2015,13,6,3,37,3,3,-7.5,44,46,5,3,1,0
2015,13,7,23,19,15,0,0,46.5,78,11,7,0,0
2015,13,9,3,17,5,5,-6,45,71,7,5,1,0
2015,13,13,15,13,25,13,-3.5,43,78,14,13,0,0
2015,13,16,20,23,18,18,-2.5,46,52,5,18,1,0
2015,13,22,28,35,14,22,-9.5,49,44,5,14,0,1
2015,13,23,20,34,10,10,-3,45.5,60,3,10,1,1
2015,13,24,3,27,8,8,-3.5,43,72,0,8,1,0
2015,13,26,38,41,21,21,-6,50.5,72,0,21,0,1
2015,13,28,45,10,11,28,-9.5,50.5,35,2,28,1,1
2015,13,30,42,39,17,30,-3,43.5,56,4,30,0,1
2015,13,31,7,38,27,27,-2.5,43,36,3,27,1,1
2015,13,32,16,19,12,32,-2,43.5,44,2,12,0,0
2015,14,8,23,20,31,8,-10,46.5,72,0,8,0,0
2015,14,2,21,24,32,2,-4,43.5,58,11,32,0,1
2015,14,3,20,33,28,3,-1,48.5,65,6,28,0,1
2015,14,5,12,15,23,5,-6,43,39,2,23,0,0
2015,14,6,24,10,1,6,-2.5,43,62,8,6,1,0
2015,14,7,17,24,26,7,-6,51.5,80,12,26,0,0
2015,14,10,10,3,9,10,-12,41.5,60,11,10,0,0
2015,14,14,23,20,4,14,-1,48.5,69,1,14,1,0
2015,14,29,6,27,22,22,-5,46.5,52,3,22,1,0
2015,14,17,51,16,11,17,-1,46,77,8,17,1,1
2015,14,18,30,8,30,18,-8,43,65,4,18,1,0
2015,14,20,28,7,12,20,-6.5,42.5,52,9,20,1,0
2015,14,21,38,0,15,21,-8.5,45.5,70,6,21,1,0
2015,14,24,21,14,19,19,-3,41.5,72,0,24,0,0
2015,14,25,6,35,27,27,-10.5,42,66,3,27,1,0
2015,14,13,24,31,16,16,-2,48,75,5,16,1,1
2015,15,24,31,23,7,24,-1,41,72,0,24,1,1
2015,15,12,16,19,18,18,-3.5,41,50,7,18,0,0
2015,15,1,14,24,3,3,-6.5,41,52,5,3,1,0
2015,15,9,30,14,13,9,-1,47,60,6,9,1,0
2015,15,11,10,16,29,11,-2,41.5,72,0,29,0,0
2015,15,14,17,40,8,8,-4,51.5,34,3,8,1,1
2015,15,16,35,38,21,21,-5,46.5,41,4,21,0,1
2015,15,17,17,23,15,17,-2,48,68,7,15,0,0
2015,15,22,33,16,30,22,-14.5,48,39,5,22,1,1
2015,15,23,20,30,20,20,-4,47,51,10,20,1,1
2015,15,25,14,34,10,10,-6.5,41,43,3,10,1,1
2015,15,27,30,13,6,27,-14.5,45.5,44,8,27,1,0
2015,15,28,34,27,5,28,-7.5,45.5,36,3,28,0,1
2015,15,31,38,17,2,31,-4,44,36,3,31,1,1
2015,15,32,35,25,4,4,-2,46,45,3,32,0,1
2015,15,26,27,35,19,26,-2.5,52,72,0,19,0,1
2015,16,23,23,20,9,23,-4,45.5,46,8,23,0,0
2015,16,14,24,38,32,14,-3.5,48.5,50,5,32,0,1
2015,16,4,16,6,12,4,-6.5,42,37,5,4,1,0
2015,16,7,21,26,2,7,-3,44,83,11,2,0,1
2015,16,8,38,8,20,8,-6,50.5,72,0,8,1,0
2015,16,10,17,13,6,10,-11.5,42.5,34,12,10,0,0
2015,16,13,12,18,11,13,-2.5,44,81,13,11,0,0
2015,16,15,20,13,21,21,-7,46,72,0,15,0,0
2015,16,18,26,20,22,22,-2.5,45.5,56,7,18,0,1
2015,16,19,32,17,1,19,-9,42.5,72,0,19,1,1
2015,16,25,20,17,28,28,-11.5,47.5,63,6,25,0,0
2015,16,26,38,27,17,26,-2.5,53.5,72,0,26,1,1
2015,16,27,17,23,24,27,-11,42,37,2,24,0,0
2015,16,30,6,34,29,29,-3.5,39,72,10,29,1,1
2015,16,31,49,17,16,31,-7,44.5,12,5,31,1,1
2015,16,5,20,17,3,5,-4,39,16,0,5,0,0
2016,17,1,23,25,27,27,-11.5,45,52,6,27,0,1
2016,17,3,27,10,25,25,-2.5,40.5,38,1,3,0,0
2016,17,5,24,6,23,5,-1,40,48,3,5,1,0
2016,17,7,17,16,21,7,-3,44.5,76,7,7,0,0
2016,17,9,27,37,10,10,-5.5,45,56,4,10,1,1
2016,17,11,24,20,17,11,-5.5,48.5,72,0,11,0,0
2016,17,13,14,35,22,22,-7.5,47,80,10,22,1,1
2016,17,14,27,13,12,14,-6.5,44,48,6,14,1,0
2016,17,15,38,32,26,15,-7.5,58.5,72,0,15,0,1
2016,17,18,30,10,4,4,-3.5,43,45,8,18,0,0
2016,17,19,24,31,20,20,-3.5,50,72,0,20,1,1
2016,17,24,6,44,8,8,-7,39,56,1,8,1,1
2016,17,28,27,24,6,28,-3,41.5,38,1,28,0,1
2016,17,30,24,17,29,30,-3,41.5,49,2,30,1,0
2016,17,31,38,10,2,31,-6,44,72,0,31,1,1
2016,17,32,10,19,16,32,-9,47.5,52,1,16,0,0
2016,1,5,21,20,21,21,-3,40.5,82,2,5,0,1
2016,1,8,21,23,22,8,-8.5,44,72,0,22,0,0
2016,1,10,33,27,9,10,-6.5,46,73,7,10,0,1
2016,1,11,35,39,19,11,-2.5,51.5,72,0,19,0,1
2016,1,12,19,20,16,16,-1,47.5,72,0,16,0,0
2016,1,14,29,10,6,14,-3.5,41,83,9,14,1,0
2016,1,15,24,31,7,15,-2.5,47,72,0,7,0,1
2016,1,29,23,14,2,29,-5.5,42.5,87,2,29,1,0
2016,1,17,23,27,20,20,-3.5,47.5,91,1,20,1,1
2016,1,18,22,23,3,3,-1,42,80,9,3,0,1
2016,1,25,13,7,4,25,-3,44.5,82,7,25,1,0
2016,1,26,34,35,23,26,-3,50.5,72,0,23,0,1
2016,1,27,12,10,13,27,-10.5,44,64,2,27,0,0
2016,1,30,16,25,31,31,-2.5,40,77,3,31,1,1
2016,1,1,28,0,24,24,-2.5,43.5,66,17,1,0,0
2016,1,32,16,38,28,28,-2.5,49,76,3,28,1,1
2016,2,4,31,37,18,0,0,40.5,54,2,18,0,1
2016,2,5,34,20,11,5,-6,47,86,1,5,1,1
2016,2,6,20,25,25,25,-4.5,42,75,5,25,1,1
2016,2,8,40,7,7,8,-7,49.5,72,0,8,1,0
2016,2,9,38,14,17,9,-3,47.5,78,5,9,1,1
2016,2,16,16,13,26,16,-4,54.5,79,5,16,0,0
2016,2,29,19,12,10,29,-1,42,89,2,29,1,0
2016,2,19,15,16,30,19,-6,48,72,0,30,0,0
2016,2,24,9,3,27,27,-5.5,38,85,4,24,0,0
2016,2,21,46,27,1,21,-12.5,44,85,3,21,1,1
2016,2,22,31,24,13,22,-5.5,42,78,6,22,1,1
2016,2,23,28,35,15,23,-4,48,83,3,15,0,1
2016,2,28,24,16,3,28,-3,48,71,3,28,1,0
2016,2,31,17,14,20,20,-2,43,72,0,31,0,0
2016,2,32,23,27,12,32,-3,47,84,5,12,0,1
2016,2,2,14,29,14,2,-3,43,80,2,14,0,0
2016,3,22,27,0,29,22,-1,38.5,68,3,22,1,0
2016,3,3,17,29,5,3,-3.5,41.5,82,0,5,0,1
2016,3,4,33,18,8,8,-5,48,62,1,4,0,1
2016,3,7,32,37,24,7,-3.5,40.5,89,3,24,0,1
2016,3,10,24,3,18,10,-3,44.5,65,6,10,1,0
2016,3,11,26,22,9,11,-1.5,51.5,72,0,11,1,0
2016,3,12,31,17,2,12,-6.5,45,72,0,12,1,1
2016,3,13,30,24,6,13,-10,42.5,85,7,13,0,1
2016,3,14,34,3,28,28,-4,46.5,71,1,14,0,0
2016,3,16,27,29,32,16,-3.5,47,67,4,32,0,1
2016,3,17,17,19,25,25,-2,45,87,4,25,0,0
2016,3,20,34,27,19,20,-6.5,47.5,72,10,20,1,1
2016,3,21,10,22,31,21,-6.5,42.5,84,2,31,0,0
2016,3,27,37,18,1,27,-10.5,41.5,69,2,27,1,1
2016,3,30,10,17,23,23,-1.5,47,89,3,23,1,0
2016,3,26,32,45,15,26,-3,54.5,72,0,15,0,1
2016,4,3,22,7,13,3,-7.5,46.5,59,0,3,1,0
2016,4,1,17,24,12,12,-1,44,68,8,12,1,0
2016,4,2,17,14,19,19,-3,48,64,2,2,0,0
2016,4,7,7,27,5,5,-3,42.5,89,4,5,1,0
2016,4,8,13,17,24,8,-10,43.5,72,0,24,0,0
2016,4,9,34,35,26,9,-3.5,54,73,6,26,0,1
2016,4,15,48,33,21,21,-3,48.5,72,0,15,0,1
2016,4,29,27,20,30,29,-3.5,40,82,4,29,1,1
2016,4,17,30,27,11,11,-1,48.5,58,6,17,0,1
2016,4,18,17,27,27,27,-1,40,61,0,27,1,1
2016,4,22,0,16,4,22,-3.5,41,56,2,4,0,0
2016,4,25,27,28,23,25,-3.5,45,67,0,23,0,1
2016,4,28,43,14,10,28,-3.5,48.5,60,0,28,1,1
2016,4,32,31,20,6,32,-7.5,47.5,70,1,32,1,1
2016,4,31,24,10,16,31,-3.5,42.5,72,0,31,1,0
2016,5,1,21,33,8,8,-3.5,42.5,72,7,8,1,1
2016,5,5,16,23,15,5,-3.5,44.5,73,1,15,0,0
2016,5,6,13,33,22,22,-10,47.5,57,9,22,1,0
2016,5,11,29,23,2,11,-4,47.5,72,0,11,1,1
2016,5,12,28,14,3,3,-2.5,46,72,0,12,0,0
2016,5,13,17,30,30,13,-2.5,44.5,87,12,30,0,1
2016,5,19,24,23,14,14,-3.5,46,72,0,19,0,1
2016,5,24,19,30,4,4,-2.5,41.5,87,5,4,1,1
2016,5,20,23,16,16,20,-7,49,48,2,20,0,0
2016,5,23,34,31,9,23,-3.5,50.5,78,4,23,0,1
2016,5,25,10,16,32,25,-4,44.5,61,12,32,0,0
2016,5,28,31,13,18,28,-10,50,57,6,28,1,0
2016,5,31,31,13,29,31,-6,39,72,0,31,1,1
2016,5,21,14,17,7,21,-6,46.5,57,2,7,0,0
2016,6,9,21,13,5,5,-3,44,69,6,9,0,0
2016,6,2,16,17,17,2,-2.5,46,67,3,17,0,0
2016,6,4,45,16,1,4,-7.5,44,72,9,4,1,1
2016,6,13,30,15,28,28,-7.5,49.5,82,11,13,0,0
2016,6,16,27,23,25,16,-3.5,42.5,66,6,16,1,1
2016,6,29,26,23,11,29,-3,47.5,80,6,29,0,1
2016,6,19,31,28,24,19,-2.5,44,72,0,19,1,1
2016,6,20,16,30,12,20,-5,47,67,4,12,0,0
2016,6,22,35,17,3,22,-7.5,48,66,7,22,1,1
2016,6,23,10,26,10,10,-1,46.5,61,5,10,1,0
2016,6,26,41,38,21,21,-2.5,53.5,72,0,26,0,1
2016,6,27,26,24,15,27,-7,45.5,54,5,27,0,1
2016,6,30,28,26,6,30,-7.5,44.5,79,7,30,0,1
2016,6,32,27,20,14,14,-3,45,69,5,32,0,1
2016,6,8,28,3,18,8,-7,45.5,72,0,8,1,0
2016,7,20,26,10,2,20,-7.5,46.5,47,3,20,1,0
2016,7,1,17,34,7,1,-1,45,69,2,7,0,1
2016,7,3,31,17,6,3,-11,46.5,66,6,3,1,1
2016,7,8,6,6,27,8,-2.5,43,72,0,0,0,0
2016,7,10,27,21,26,10,-7,51.5,69,6,10,0,0
2016,7,13,28,25,4,4,-2.5,46,80,10,13,0,1
2016,7,14,21,10,31,31,-3,39,61,10,14,0,0
2016,7,15,30,33,9,15,-4.5,52.5,72,0,9,0,1
2016,7,17,16,33,23,17,-2,47.5,72,5,23,0,1
2016,7,18,24,16,25,18,-2.5,40,58,11,18,1,0
2016,7,19,20,17,32,32,-1,50,72,0,19,0,0
2016,7,24,10,17,16,16,-2.5,44.5,54,10,16,1,0
2016,7,28,16,27,22,22,-7.5,49,63,6,22,1,0
2016,7,30,26,34,11,30,-4,48,71,5,11,0,1
2016,7,5,27,9,29,5,-8.5,40,66,2,5,1,0
2016,8,30,36,22,17,30,-3,43.5,66,4,30,1,1
2016,8,3,27,27,32,3,-3,49,52,3,0,0,1
2016,8,4,25,41,22,22,-5.5,48,50,2,22,1,1
2016,8,5,27,19,9,5,-3.5,43,75,3,5,1,1
2016,8,6,28,31,18,18,-2.5,45.5,54,9,18,1,1
2016,8,7,24,30,23,7,-1,48,84,10,23,0,1
2016,8,11,14,30,10,10,-3,50.5,72,0,10,1,0
2016,8,12,29,23,14,12,-5,44,72,0,12,1,1
2016,8,15,33,32,20,15,-3,51,72,0,15,0,1
2016,8,29,20,13,19,29,-1,46.5,80,3,29,1,0
2016,8,21,30,20,8,21,-2.5,45.5,80,4,21,1,1
2016,8,26,25,20,27,27,-1,50,72,0,26,0,0
2016,8,2,20,10,31,31,-4.5,39.5,57,3,2,0,0
2016,9,7,28,43,15,15,-4.5,49,75,2,15,1,1
2016,9,1,23,41,26,26,-5,53,68,1,26,1,1
2016,9,6,10,35,12,12,-7,49,56,2,12,1,0
2016,9,9,43,35,30,9,-3.5,47.5,74,3,9,1,1
2016,9,10,19,14,17,10,-7,42.5,60,6,10,0,0
2016,9,13,27,23,18,13,-3.5,45,79,11,13,1,1
2016,9,16,28,23,14,16,-3,42.5,57,8,16,1,1
2016,9,24,10,13,21,21,-3,44.5,72,3,21,0,0
2016,9,20,26,31,11,20,-7.5,52,67,5,11,0,1
2016,9,23,30,20,5,23,-1,44.5,67,3,23,1,1
2016,9,25,21,14,28,28,-3.5,46,63,10,25,0,0
2016,9,31,16,22,19,31,-4.5,42.5,72,0,19,0,0
2016,9,27,31,25,4,27,-5.5,43.5,60,0,27,1,1
2016,10,25,28,7,6,25,-7.5,44,52,1,25,1,0
2016,10,7,36,10,2,2,-2.5,45,77,2,7,0,1
2016,10,8,23,20,1,8,-14,47,72,0,8,0,0
2016,10,9,24,31,13,9,-4.5,49,84,3,13,0,1
2016,10,14,24,15,15,14,-1.5,49,54,6,14,1,0
2016,10,17,21,24,29,17,-3,42,71,6,29,0,1
2016,10,18,6,9,24,24,-1,38.5,55,4,24,1,0
2016,10,21,17,20,10,21,-3,44,48,4,10,0,0
2016,10,22,24,31,27,22,-7.5,49.5,45,2,27,0,1
2016,10,26,23,25,5,26,-3,50,72,0,5,0,0
2016,10,28,30,35,12,28,-3,51,54,2,12,0,1
2016,10,30,47,25,20,20,-3,49,55,0,30,0,1
2016,10,32,26,20,31,32,-2.5,41.5,55,4,32,1,1
2016,10,16,21,20,3,0,0,49.5,54,1,16,0,0
2016,11,21,23,20,26,21,-3.5,53.5,57,2,21,0,0
2016,11,1,17,30,22,22,-11.5,51.5,61,1,22,1,0
2016,11,3,12,16,4,3,-2.5,48,37,7,4,0,0
2016,11,6,9,24,28,28,-8.5,45.5,35,16,28,1,0
2016,11,10,17,19,7,10,-7,45,43,8,7,0,0
2016,11,11,24,17,30,11,-3,54,72,0,11,1,0
2016,11,12,27,17,25,12,-7,44.5,53,7,12,1,0
2016,11,16,22,16,2,16,-7,41.5,40,12,16,0,0
2016,11,19,26,19,17,19,-5.5,47,72,0,19,1,0
2016,11,24,10,14,13,13,-1,38.5,63,4,13,1,0
2016,11,27,26,15,14,27,-6.5,43,51,4,27,1,0
2016,11,31,30,24,8,31,-2,40,72,0,31,1,1
2016,11,32,42,24,20,32,-3,48.5,38,15,32,1,1
2016,11,23,27,20,29,23,-6.5,46,62,0,23,1,1
2016,12,11,7,28,28,28,-8.5,49.5,72,0,28,1,0
2016,12,12,31,26,32,12,-6,53.5,69,5,12,0,1
2016,12,19,16,13,31,19,-1.5,42,72,0,19,1,0
2016,12,2,21,27,30,30,-6.5,42,38,5,30,0,1
2016,12,4,28,21,17,4,-8.5,44,38,6,4,0,1
2016,12,5,27,30,10,5,-3.5,40,44,6,10,0,1
2016,12,6,13,27,16,16,-6.5,46.5,46,10,16,1,0
2016,12,7,14,5,27,27,-5.5,46,78,7,7,0,0
2016,12,13,31,24,1,13,-7,45,79,10,13,0,1
2016,12,15,38,19,8,15,-4,49,72,0,15,1,1
2016,12,29,13,21,9,9,-2.5,46,67,9,9,1,0
2016,12,18,17,22,22,22,-9.5,48.5,48,8,22,0,0
2016,12,23,35,32,21,23,-3.5,48.5,56,6,23,0,1
2016,12,25,19,14,3,25,-3.5,42,49,8,25,1,0
2016,12,26,49,21,24,26,-8,45,72,0,26,1,1
2016,12,14,13,27,20,14,-4,47.5,47,4,20,0,0
2016,13,31,15,17,12,12,-3,43.5,72,0,12,0,0
2016,13,2,26,6,1,1,-1,44,35,5,2,0,0
2016,13,3,32,14,14,3,-1.5,42,41,3,3,1,1
2016,13,8,31,23,32,8,-2.5,48.5,72,0,8,1,1
2016,13,9,21,28,7,9,-3.5,49,71,3,7,0,0
2016,13,15,28,29,10,15,-5,50,72,0,10,0,1
2016,13,17,10,20,5,5,-3.5,38.5,75,3,5,1,0
2016,13,20,21,13,29,20,-7,44.5,31,4,20,1,0
2016,13,22,26,10,24,22,-13.5,45,37,7,22,1,0
2016,13,23,38,24,4,23,-3,48.5,55,2,23,1,1
2016,13,25,38,6,13,25,-3.5,41.5,45,3,25,1,1
2016,13,26,13,28,19,26,-6.5,53.5,72,0,19,0,0
2016,13,27,40,7,21,27,-8.5,44,41,1,27,1,1
2016,13,28,24,14,16,28,-6.5,49.5,40,2,28,1,0
2016,13,18,10,41,11,18,-1,48.5,43,2,11,0,1
2016,14,10,21,13,23,10,-3.5,46,23,4,10,1,0
2016,14,1,17,23,18,1,-3,43,53,3,18,0,0
2016,14,4,20,27,28,28,-2,45.5,24,6,28,1,1
2016,14,6,10,23,3,3,-5,41.5,28,13,3,1,0
2016,14,7,16,11,26,7,-2,52,75,9,7,1,0
2016,14,11,17,22,29,11,-6.5,47.5,72,0,29,0,0
2016,14,13,26,23,8,8,-2,44,75,15,13,0,1
2016,14,14,22,27,32,32,-2.5,48.5,33,2,32,1,1
2016,14,16,10,7,12,12,-3.5,47,30,2,16,0,0
2016,14,17,16,25,31,31,-3.5,38,66,1,31,1,1
2016,14,19,20,17,2,19,-7.5,42,72,0,19,0,0
2016,14,24,14,42,15,15,-5,44,64,2,15,1,1
2016,14,20,38,10,27,27,-3,47,27,2,20,0,1
2016,14,21,28,16,9,21,-1,48.5,42,2,21,1,0
2016,14,30,13,10,5,30,-2,44,48,11,30,1,0
2016,14,22,30,23,25,22,-6,45,33,1,22,1,1
2016,15,27,24,3,24,27,-15,39.5,35,3,27,1,0
2016,15,18,13,34,13,13,-2.5,40,34,3,13,1,1
2016,15,2,27,30,20,20,-4.5,40,9,7,20,0,1
2016,15,3,20,24,28,28,-3,45.5,26,7,28,1,0
2016,15,4,33,13,6,4,-10.5,43,25,12,4,1,1
2016,15,5,3,16,22,22,-3,43,27,3,22,1,0
2016,15,8,41,48,26,8,-3,48.5,72,0,26,0,1
2016,15,9,16,19,23,23,-2.5,49.5,60,2,23,1,0
2016,15,10,17,19,30,10,-6,43,2,2,30,0,0
2016,15,12,26,20,7,12,-7,47.5,26,7,12,0,0
2016,15,15,41,13,1,15,-13.5,51.5,72,0,15,1,1
2016,15,16,17,6,19,16,-4,42.5,48,4,16,1,0
2016,15,29,21,20,17,29,-3.5,39.5,37,11,29,0,1
