schedule_date,schedule_season,schedule_week,team_home,home_id,score_home,score_away,team_away,away_id,team_favorite,favorite_id,spread_favorite,over_under_line,winner,cover,over,stadium,weather_temperature,weather_wind_mph,weather_detail
12/10/2000,2000,15,Rams,24,40,29,Vikings,31,Rams,24,-3.5,56.5,24,1,1,Edward Jones Dome,72,0,DOME
12/10/2000,2000,15,Ravens,25,24,3,Chargers,9,Ravens,25,-13.5,36.5,25,1,0,M&T Bank Stadium,31,4,
12/10/2000,2000,15,Titans,30,35,3,Bengals,3,Titans,30,-13,36,30,1,1,Nissan Stadium,46,7,
12/11/2000,2000,15,Colts,11,44,20,Bills,4,Colts,11,-6,45,11,1,1,RCA Dome,72,0,DOME
12/16/2000,2000,16,Seahawks,27,27,24,Raiders,23,Raiders,23,-6,47.5,27,0,1,Husky Stadium,42,16,
12/16/2000,2000,16,Steelers,28,24,3,Washington,32,Washington,32,-1,37.5,28,0,0,Three Rivers Stadium,37,9,
12/17/2000,2000,16,49ers,1,17,0,Bears,2,49ers,1,-6,45.5,1,1,0,Candlestick Park,53,6,
12/17/2000,2000,16,Bengals,3,17,14,Jaguars,17,Jaguars,17,-10.5,42.5,3,0,0,Paul Brown Stadium,22,21,
12/17/2000,2000,16,Bills,4,10,13,Patriots,22,Bills,4,-4.5,39,22,0,0,Ralph Wilson Stadium,40,22,
12/17/2000,2000,16,Browns,6,0,24,Titans,30,Titans,30,-16,37,30,1,0,FirstEnergy Stadium,34,22,
12/17/2000,2000,16,Cardinals,8,7,13,Ravens,25,Ravens,25,-15,37.5,25,0,0,University of Phoenix Stadium,55,4,
12/17/2000,2000,16,Chiefs,10,20,7,Broncos,5,Broncos,5,-3,47,10,0,0,Arrowhead Stadium,5,17,
12/17/2000,2000,16,Cowboys,12,13,17,Giants,16,Giants,16,-6.5,36,16,0,0,Texas Stadium,32,10,
12/17/2000,2000,16,Dolphins,13,13,20,Colts,11,Dolphins,13,-3,42,11,0,0,Sun Life Stadium,77,8,
12/17/2000,2000,16,Jets,18,7,10,Lions,19,Jets,18,-6.5,39.5,19,0,0,Giants Stadium,54,19,
12/17/2000,2000,16,Panthers,21,30,22,Chargers,9,Panthers,21,-8.5,38.5,21,0,1,Bank of America Stadium,47,16,
12/17/2000,2000,16,Saints,26,23,7,Falcons,15,Saints,26,-10,41,26,1,0,Louisiana Superdome,72,0,DOME
12/17/2000,2000,16,Vikings,31,28,33,Packers,20,Vikings,31,-7.5,49,20,0,1,Hubert H. Humphrey Metrodome,72,0,DOME
12/18/2000,2000,16,Buccaneers,7,38,35,Rams,24,Rams,24,-1,49,7,0,1,Raymond James Stadium,47,9,
12/23/2000,2000,17,Broncos,5,38,9,49ers,1,Broncos,5,-7,48.5,5,1,0,Mile High Stadium,34,11,
12/23/2000,2000,17,Giants,16,28,25,Jaguars,17,Giants,16,-4,37.5,16,0,1,Giants Stadium,22,20,
12/23/2000,2000,17,Seahawks,27,23,42,Bills,4,Seahawks,27,-3,42.5,4,0,1,Husky Stadium,44,10,
12/24/2000,2000,17,Chargers,9,21,34,Steelers,28,Steelers,28,-3,37.5,28,1,1,Qualcomm Stadium,53,5,
12/24/2000,2000,17,Colts,11,31,10,Vikings,31,Colts,11,-3,53.5,11,1,0,RCA Dome,72,0,DOME
12/24/2000,2000,17,Eagles,14,16,7,Bengals,3,Eagles,14,-10.5,35,14,0,0,Veterans Stadium,26,8,
12/24/2000,2000,17,Falcons,15,29,13,Chiefs,10,Chiefs,10,-4.5,40.5,15,0,1,Georgia Dome,72,0,DOME
12/24/2000,2000,17,Lions,19,20,23,Bears,2,Lions,19,-10,37,2,0,1,Pontiac Silverdome,72,0,DOME
12/24/2000,2000,17,Packers,20,17,14,Buccaneers,7,Packers,20,-2.5,38,20,1,0,Lambeau Field,6,12,
12/24/2000,2000,17,Patriots,22,24,27,Dolphins,13,Dolphins,13,-4,35,13,0,1,Foxboro Stadium,26,12,
12/24/2000,2000,17,Raiders,23,52,9,Panthers,21,Raiders,23,-9,45.5,23,1,1,Oakland Coliseum,50,6,
12/24/2000,2000,17,Ravens,25,34,20,Jets,18,Ravens,25,-6,35.5,25,1,1,M&T Bank Stadium,24,3,
12/24/2000,2000,17,Saints,26,21,26,Rams,24,Rams,24,-3.5,56,24,1,0,Louisiana Superdome,72,0,DOME
12/24/2000,2000,17,Washington,32,20,3,Cardinals,8,Washington,32,-7,38.5,32,1,0,FedEx Field,28,9,
12/25/2000,2000,17,Titans,30,31,0,Cowboys,12,Titans,30,-13.5,37.5,30,1,0,Nissan Stadium,20,10,
01/06/2002,2001,17,Bears,2,33,13,Jaguars,17,Bears,2,-6,33.5,2,1,1,Memorial Stadium (Champaign),32,12,
01/06/2002,2001,17,Buccaneers,7,13,17,Eagles,14,Buccaneers,7,-3,33,14,0,0,Raymond James Stadium,62,11,
01/06/2002,2001,17,Colts,11,29,10,Broncos,5,Colts,11,-2,51,11,1,0,RCA Dome,72,0,DOME
01/06/2002,2001,17,Dolphins,13,34,7,Bills,4,Dolphins,13,-6.5,36.5,13,1,1,Sun Life Stadium,70,13,
01/06/2002,2001,17,Giants,16,25,34,Packers,20,Packers,20,-3,36.5,20,1,1,Giants Stadium,38,10,
01/06/2002,2001,17,Lions,19,15,10,Cowboys,12,Cowboys,12,-3,36,19,0,0,Pontiac Silverdome,72,0,DOME
01/06/2002,2001,17,Panthers,21,6,38,Patriots,22,Patriots,22,-6.5,36,22,1,1,Bank of America Stadium,35,6,
01/06/2002,2001,17,Raiders,23,22,24,Jets,18,Raiders,23,-4.5,41.5,18,0,1,Oakland Coliseum,54,6,
01/06/2002,2001,17,Rams,24,31,13,Falcons,15,Rams,24,-14.5,48,24,1,0,Edward Jones Dome,72,0,DOME
01/06/2002,2001,17,Saints,26,0,38,49ers,1,49ers,1,-2.5,46.5,1,1,0,Louisiana Superdome,72,0,DOME
01/06/2002,2001,17,Seahawks,27,21,18,Chiefs,10,Seahawks,27,-3.5,40,27,0,0,Husky Stadium,46,10,
01/06/2002,2001,17,Steelers,28,28,7,Browns,6,Steelers,28,-7,34.5,28,1,1,Heinz Field,32,6,
01/06/2002,2001,17,Titans,30,21,23,Bengals,3,Titans,30,-5.5,37.5,3,0,1,Nissan Stadium,38,9,
01/06/2002,2001,17,Washington,32,20,17,Cardinals,8,Washington,32,-3.5,36.5,32,0,1,FedEx Field,35,9,
01/07/2002,2001,17,Ravens,25,19,3,Vikings,31,Ravens,25,-10,37.5,25,1,0,M&T Bank Stadium,35,10,
09/09/2001,2001,1,49ers,1,16,13,Falcons,15,49ers,1,-3.5,46,1,0,0,Candlestick Park,62,12,
09/09/2001,2001,1,Bengals,3,23,17,Patriots,22,PICK,0,0,36,3,0,1,Paul Brown Stadium,75,11,
09/09/2001,2001,1,Bills,4,6,24,Saints,26,Saints,26,-1.5,37.5,26,1,0,Ralph Wilson Stadium,80,12,
09/09/2001,2001,1,Browns,6,6,9,Seahawks,27,Seahawks,27,-4,38.5,27,0,0,FirstEnergy Stadium,79,14,
09/09/2001,2001,1,Chargers,9,30,3,Washington,32,Chargers,9,-2.5,36.5,9,1,0,Qualcomm Stadium,66,9,
09/09/2001,2001,1,Chiefs,10,24,27,Raiders,23,Raiders,23,-3,43,23,0,1,Arrowhead Stadium,64,10,
09/09/2001,2001,1,Cowboys,12,6,10,Buccaneers,7,Buccaneers,7,-9,34,7,0,0,Texas Stadium,75,13,
09/09/2001,2001,1,Eagles,14,17,20,Rams,24,Rams,24,-3,46,24,0,0,Veterans Stadium,76,8,
09/09/2001,2001,1,Jaguars,17,21,3,Steelers,28,Jaguars,17,-3,37.5,17,1,0,EverBank Field,80,10,
09/09/2001,2001,1,Jets,18,24,45,Colts,11,Colts,11,-1.5,44.5,11,1,1,Giants Stadium,76,12,
09/09/2001,2001,1,Packers,20,28,6,Lions,19,Packers,20,-5.5,41.5,20,1,0,Lambeau Field,61,7,
09/09/2001,2001,1,Ravens,25,17,6,Bears,2,Ravens,25,-10.5,33.5,25,1,0,M&T Bank Stadium,72,6,
09/09/2001,2001,1,Titans,30,23,31,Dolphins,13,Titans,30,-6.5,34,13,0,1,Nissan Stadium,79,14,
09/09/2001,2001,1,Vikings,31,13,24,Panthers,21,Vikings,31,-10,45,21,0,0,Hubert H. Humphrey Metrodome,72,0,DOME
09/10/2001,2001,1,Broncos,5,31,20,Giants,16,Broncos,5,-7,43.5,5,1,1,Sports Authority Field at Mile High,62,12,
09/23/2001,2001,2,49ers,1,26,30,Rams,24,Rams,24,-6,50,24,0,1,Candlestick Park,58,13,
09/23/2001,2001,2,Bears,2,17,10,Vikings,31,Vikings,31,-3,43.5,2,0,0,Soldier Field,61,9,
09/23/2001,2001,2,Bengals,3,21,10,Ravens,25,Ravens,25,-7,33.5,3,0,0,Paul Brown Stadium,66,6,
09/23/2001,2001,2,Browns,6,24,14,Lions,19,Lions,19,-1.5,33,6,0,1,FirstEnergy Stadium,63,9,
09/23/2001,2001,2,Cardinals,8,17,38,Broncos,5,Broncos,5,-8.5,45,5,1,1,University of Phoenix Stadium,91,6,
09/23/2001,2001,2,Chiefs,10,3,13,Giants,16,Chiefs,10,-1.5,39,16,0,0,Arrowhead Stadium,64,14,
09/23/2001,2001,2,Colts,11,42,26,Bills,4,Colts,11,-10,44.5,11,1,1,RCA Dome,72,0,DOME
09/23/2001,2001,2,Cowboys,12,21,32,Chargers,9,Chargers,9,-3.5,34,9,1,1,Texas Stadium,76,7,
09/23/2001,2001,2,Dolphins,13,18,15,Raiders,23,Dolphins,13,-1.5,40,13,1,0,Sun Life Stadium,83,9,
09/23/2001,2001,2,Falcons,15,24,16,Panthers,21,Falcons,15,-3.5,41,15,1,0,Georgia Dome,72,0,DOME
09/23/2001,2001,2,Jaguars,17,13,6,Titans,30,Jaguars,17,-2,36,17,1,0,EverBank Field,78,8,
09/23/2001,2001,2,Patriots,22,3,10,Jets,18,Jets,18,-1.5,38.5,18,1,0,Foxboro Stadium,68,7,
09/23/2001,2001,2,Seahawks,27,3,27,Eagles,14,Eagles,14,-2.5,37,14,1,0,Husky Stadium,63,3,
09/24/2001,2001,2,Packers,20,37,0,Washington,32,Packers,20,-8.5,41,20,1,0,Lambeau Field,46,18,
09/30/2001,2001,3,Bills,4,3,20,Steelers,28,Steelers,28,-3,36,28,1,0,Ralph Wilson Stadium,53,6,
09/30/2001,2001,3,Broncos,5,13,20,Ravens,25,Broncos,5,-4.5,41,25,0,0,Sports Authority Field at Mile High,62,11,
09/30/2001,2001,3,Cardinals,8,14,34,Falcons,15,Falcons,15,-3,42,15,1,1,University of Phoenix Stadium,92,15,
09/30/2001,2001,3,Chargers,9,28,14,Bengals,3,Chargers,9,-6.5,39,9,1,1,Qualcomm Stadium,66,6,
09/30/2001,2001,3,Eagles,14,40,18,Cowboys,12,Eagles,14,-13.5,34.5,14,1,1,Veterans Stadium,55,19,
09/30/2001,2001,3,Giants,16,21,13,Saints,26,Giants,16,-3,37,16,1,0,Giants Stadium,54,20,
09/30/2001,2001,3,Jaguars,17,14,23,Browns,6,Jaguars,17,-8.5,35.5,6,0,1,EverBank Field,67,19,
09/30/2001,2001,3,Panthers,21,7,28,Packers,20,Packers,20,-3.5,41,20,1,0,Bank of America Stadium,57,11,
09/30/2001,2001,3,Patriots,22,44,13,Colts,11,Colts,11,-11.5,45,22,0,1,Foxboro Stadium,55,22,
09/30/2001,2001,3,Raiders,23,38,14,Seahawks,27,Raiders,23,-10.5,39,23,1,1,Oakland Coliseum,66,8,
09/30/2001,2001,3,Rams,24,42,10,Dolphins,13,Rams,24,-6,44,24,1,1,Edward Jones Dome,72,0,DOME
09/30/2001,2001,3,Vikings,31,20,16,Buccaneers,7,Buccaneers,7,-2.5,39,31,0,0,Hubert H. Humphrey Metrodome,72,0,DOME
09/30/2001,2001,3,Washington,32,13,45,Chiefs,10,Chiefs,10,-3,35.5,10,1,1,FedEx Field,57,17,
10/01/2001,2001,3,Jets,18,17,19,49ers,1,Jets,18,-3,44.5,1,0,0,Giants Stadium,54,17,
10/07/2001,2001,4,49ers,1,24,14,Panthers,21,49ers,1,-6.5,45,1,1,0,Candlestick Park,59,9,
10/07/2001,2001,4,Bills,4,36,42,Jets,18,Jets,18,-4.5,36,18,1,1,Ralph Wilson Stadium,42,16,
10/07/2001,2001,4,Broncos,5,20,6,Chiefs,10,Broncos,5,-10,48,5,1,0,Sports Authority Field at Mile High,61,13,
10/07/2001,2001,4,Browns,6,20,16,Chargers,9,Chargers,9,-3,35,6,0,1,FirstEnergy Stadium,44,14,
10/07/2001,2001,4,Buccaneers,7,14,10,Packers,20,Buccaneers,7,-3,36.5,7,1,0,Raymond James Stadium,81,8,
10/07/2001,2001,4,Dolphins,13,30,10,Patriots,22,Dolphins,13,-9.5,35,13,1,1,Sun Life Stadium,82,7,
10/07/2001,2001,4,Eagles,14,20,21,Cardinals,8,Eagles,14,-14.5,41,8,0,0,Veterans Stadium,52,16,
10/07/2001,2001,4,Falcons,15,3,31,Bears,2,Falcons,15,-3.5,39.5,2,0,0,Georgia Dome,72,0,DOME
10/07/2001,2001,4,Giants,16,23,9,Washington,32,Giants,16,-14,36,16,0,0,Giants Stadium,54,17,
10/07/2001,2001,4,Raiders,23,28,21,Cowboys,12,Raiders,23,-18,41.5,23,0,1,Oakland Coliseum,58,8,
10/07/2001,2001,4,Ravens,25,26,7,Titans,30,Ravens,25,-3.5,33.5,25,1,0,M&T Bank Stadium,48,14,
10/07/2001,2001,4,Saints,26,28,15,Vikings,31,Saints,26,-3.5,44,26,1,0,Louisiana Superdome,72,0,DOME
10/07/2001,2001,4,Seahawks,27,24,15,Jaguars,17,Jaguars,17,-3.5,35,27,0,1,Husky Stadium,52,8,
10/07/2001,2001,4,Steelers,28,16,7,Bengals,3,Steelers,28,-5,35.5,28,1,0,Heinz Field,42,13,
10/08/2001,2001,4,Lions,19,0,35,Rams,24,Rams,24,-12.5,48.5,24,1,0,Pontiac Silverdome,72,0,DOME
10/14/2001,2001,5,Bears,2,20,13,Cardinals,8,Bears,2,-7,39.5,2,0,0,Soldier Field,54,11,
10/14/2001,2001,5,Bengals,3,24,14,Browns,6,Bengals,3,-1.5,35,3,1,1,Paul Brown Stadium,62,19,
10/14/2001,2001,5,Chiefs,10,17,20,Steelers,28,Chiefs,10,-2.5,36,28,0,1,Arrowhead Stadium,53,14,
10/14/2001,2001,5,Colts,11,18,23,Raiders,23,Colts,11,-3.5,52,23,0,0,RCA Dome,72,0,DOME
10/14/2001,2001,5,Falcons,15,31,37,49ers,1,49ers,1,-3,43.5,1,1,1,Georgia Dome,72,0,DOME
10/14/2001,2001,5,Jets,18,21,17,Dolphins,13,Dolphins,13,-3,38,18,0,0,Giants Stadium,62,11,
10/14/2001,2001,5,Packers,20,31,23,Ravens,25,PICK,0,0,34,20,0,1,Lambeau Field,53,12,
10/14/2001,2001,5,Panthers,21,25,27,Saints,26,Saints,26,-5,39.5,26,0,1,Bank of America Stadium,70,15,
10/14/2001,2001,5,Patriots,22,29,26,Chargers,9,Chargers,9,-3,36,22,0,1,Foxboro Stadium,54,10,
10/14/2001,2001,5,Rams,24,15,14,Giants,16,Rams,24,-10.5,45,24,0,0,Edward Jones Dome,72,0,DOME
10/14/2001,2001,5,Seahawks,27,34,21,Broncos,5,Broncos,5,-6,44,27,0,1,Husky Stadium,53,12,
10/14/2001,2001,5,Titans,30,31,28,Buccaneers,7,Titans,30,-3,33,30,0,1,Nissan Stadium,66,12,
10/14/2001,2001,5,Vikings,31,31,26,Lions,19,Vikings,31,-10,44,31,0,1,Hubert H. Humphrey Metrodome,72,0,DOME
10/15/2001,2001,5,Cowboys,12,9,7,Washington,32,Cowboys,12,-3,37,12,0,0,Texas Stadium,65,16,
10/18/2001,2001,6,Jaguars,17,10,13,Bills,4,Jaguars,17,-9,38.5,4,0,0,EverBank Field,62,15,
10/21/2001,2001,6,Bengals,3,0,24,Bears,2,Bengals,3,-1,36,2,0,0,Paul Brown Stadium,60,8,
10/21/2001,2001,6,Browns,6,24,14,Ravens,25,Ravens,25,-7.5,33,6,0,1,FirstEnergy Stadium,60,15,
10/21/2001,2001,6,Buccaneers,7,10,17,Steelers,28,Buccaneers,7,-5,33.5,28,0,0,Raymond James Stadium,77,8,
10/21/2001,2001,6,Cardinals,8,24,16,Chiefs,10,Chiefs,10,-2,41,8,0,0,University of Phoenix Stadium,79,7,
10/21/2001,2001,6,Chargers,9,27,10,Broncos,5,Broncos,5,-2.5,43.5,9,0,0,Qualcomm Stadium,64,6,
10/21/2001,2001,6,Colts,11,17,38,Patriots,22,Colts,11,-10.5,48,22,0,1,RCA Dome,72,0,DOME
10/21/2001,2001,6,Jets,18,14,34,Rams,24,Rams,24,-7,46.5,24,1,1,Giants Stadium,64,10,
10/21/2001,2001,6,Lions,19,24,27,Titans,30,Titans,30,-5.5,38.5,30,0,1,Pontiac Silverdome,72,0,DOME
10/21/2001,2001,6,Saints,26,13,20,Falcons,15,Saints,26,-8,42,15,0,0,Louisiana Superdome,72,0,DOME
10/21/2001,2001,6,Vikings,31,35,13,Packers,20,Packers,20,-3,47.5,31,0,1,Hubert H. Humphrey Metrodome,72,0,DOME
10/21/2001,2001,6,Washington,32,17,14,Panthers,21,Panthers,21,-3.5,36,32,0,0,FedEx Field,62,9,
10/22/2001,2001,6,Giants,16,9,10,Eagles,14,Giants,16,-3,35.5,14,0,0,Giants Stadium,65,11,
10/25/2001,2001,7,Chiefs,10,28,35,Colts,11,Colts,11,-3,47.5,11,1,1,Arrowhead Stadium,48,16,
10/28/2001,2001,7,Bears,2,37,31,49ers,1,Bears,2,-2,39,2,1,1,Soldier Field,40,12,
10/28/2001,2001,7,Broncos,5,31,20,Patriots,22,Broncos,5,-7,43,5,1,1,Sports Authority Field at Mile High,62,14,
10/28/2001,2001,7,Buccaneers,7,41,14,Vikings,31,Buccaneers,7,-3,38.5,7,1,1,Raymond James Stadium,59,11,
10/28/2001,2001,7,Chargers,9,27,24,Bills,4,Chargers,9,-7.5,39,9,0,1,Qualcomm Stadium,65,7,
10/28/2001,2001,7,Cowboys,12,17,3,Cardinals,8,Cardinals,8,-3,38,12,0,0,Texas Stadium,58,12,
10/28/2001,2001,7,Eagles,14,10,20,Raiders,23,Eagles,14,-1,39,23,0,0,Veterans Stadium,46,15,
10/28/2001,2001,7,Lions,19,27,31,Bengals,3,Lions,19,-3,39.5,3,0,1,Pontiac Silverdome,72,0,DOME
10/28/2001,2001,7,Panthers,21,12,13,Jets,18,Jets,18,-2.5,39,18,0,0,Bank of America Stadium,40,8,
10/28/2001,2001,7,Rams,24,31,34,Saints,26,Rams,24,-12,48.5,26,0,1,Edward Jones Dome,72,0,DOME
10/28/2001,2001,7,Ravens,25,18,17,Jaguars,17,Ravens,25,-7.5,33,25,0,1,M&T Bank Stadium,44,10,
10/28/2001,2001,7,Seahawks,27,20,24,Dolphins,13,Dolphins,13,-2.5,36.5,13,1,1,Husky Stadium,40,5,
10/28/2001,2001,7,Washington,32,35,21,Giants,16,Giants,16,-7.5,33.5,32,0,1,FedEx Field,46,15,
10/29/2001,2001,7,Steelers,28,34,7,Titans,30,Steelers,28,-3,36,28,1,1,Heinz Field,41,6,
11/04/2001,2001,8,49ers,1,21,13,Lions,19,49ers,1,-8.5,47,1,0,0,Candlestick Park,56,13,
11/04/2001,2001,8,Bears,2,27,21,Browns,6,Bears,2,-4.5,34,2,1,1,Soldier Field,53,8,
11/04/2001,2001,8,Bills,4,14,30,Colts,11,Colts,11,-3,44.5,11,1,0,Ralph Wilson Stadium,48,14,
11/04/2001,2001,8,Cardinals,8,7,21,Eagles,14,Eagles,14,-7,39.5,14,1,0,University of Phoenix Stadium,83,12,
11/04/2001,2001,8,Chargers,9,20,25,Chiefs,10,Chargers,9,-5.5,41,10,0,1,Qualcomm Stadium,65,10,
11/04/2001,2001,8,Dolphins,13,23,6,Panthers,21,Dolphins,13,-10,34.5,13,1,0,Sun Life Stadium,77,17,
11/04/2001,2001,8,Falcons,15,10,24,Patriots,22,Falcons,15,-3,42.5,22,0,0,Georgia Dome,72,0,DOME
11/04/2001,2001,8,Giants,16,27,24,Cowboys,12,Giants,16,-10.5,35.5,16,0,1,Giants Stadium,56,10,
11/04/2001,2001,8,Packers,20,21,20,Buccaneers,7,Packers,20,-5,37,20,0,1,Lambeau Field,46,10,
11/04/2001,2001,8,Saints,26,9,16,Jets,18,Saints,26,-6.5,42.5,18,0,0,Louisiana Superdome,72,0,DOME
11/04/2001,2001,8,Steelers,28,10,13,Ravens,25,Steelers,28,-2,33,25,0,0,Heinz Field,50,13,
11/04/2001,2001,8,Titans,30,28,24,Jaguars,17,Titans,30,-3,37.5,30,1,1,Nissan Stadium,58,7,
11/04/2001,2001,8,Washington,32,27,14,Seahawks,27,Seahawks,27,-2.5,37,32,0,1,FedEx Field,58,9,
11/05/2001,2001,8,Raiders,23,38,28,Broncos,5,Raiders,23,-5.5,45.5,23,1,1,Oakland Coliseum,56,8,
11/11/2001,2001,9,49ers,1,28,27,Saints,26,49ers,1,-3,45,1,0,1,Candlestick Park,62,13,
11/11/2001,2001,9,Bears,2,12,20,Packers,20,Packers,20,-2.5,37.5,20,1,0,Soldier Field,44,10,
11/11/2001,2001,9,Broncos,5,26,16,Chargers,9,Broncos,5,-5.5,45,5,1,0,Sports Authority Field at Mile High,44,10,
11/11/2001,2001,9,Browns,6,12,15,Steelers,28,Steelers,28,-3,33,28,0,0,FirstEnergy Stadium,44,14,
11/11/2001,2001,9,Cardinals,8,10,17,Giants,16,Giants,16,-5.5,37.5,16,1,0,University of Phoenix Stadium,73,6,
11/11/2001,2001,9,Colts,11,24,27,Dolphins,13,Colts,11,-3,44,13,0,1,RCA Dome,72,0,DOME
11/11/2001,2001,9,Eagles,14,48,17,Vikings,31,Eagles,14,-4.5,41,14,1,1,Veterans Stadium,50,16,
11/11/2001,2001,9,Falcons,15,20,13,Cowboys,12,Falcons,15,-6,37,15,1,0,Georgia Dome,72,0,DOME
11/11/2001,2001,9,Jaguars,17,30,13,Bengals,3,Jaguars,17,-4,39.5,17,1,1,EverBank Field,63,5,
11/11/2001,2001,9,Jets,18,27,7,Chiefs,10,Jets,18,-4.5,40.5,18,1,0,Giants Stadium,50,16,
11/11/2001,2001,9,Lions,19,17,20,Buccaneers,7,Buccaneers,7,-5,40,7,0,0,Pontiac Silverdome,72,0,DOME
11/11/2001,2001,9,Patriots,22,21,11,Bills,4,Patriots,22,-6,40,22,1,0,Foxboro Stadium,44,15,
11/11/2001,2001,9,Rams,24,48,14,Panthers,21,Rams,24,-18,47,24,1,1,Edward Jones Dome,72,0,DOME
11/11/2001,2001,9,Seahawks,27,34,27,Raiders,23,Raiders,23,-6,43.5,27,0,1,Husky Stadium,49,5,
11/12/2001,2001,9,Titans,30,10,16,Ravens,25,Ravens,25,-1.5,35,25,1,0,Nissan Stadium,50,8,
11/18/2001,2001,10,Bengals,3,7,20,Titans,30,Bengals,3,-1.5,39.5,30,0,0,Paul Brown Stadium,54,5,
11/18/2001,2001,10,Bills,4,20,23,Seahawks,27,Seahawks,27,-3.5,39,27,0,1,Ralph Wilson Stadium,45,10,
11/18/2001,2001,10,Broncos,5,10,17,Washington,32,Broncos,5,-8.5,43,32,0,0,Sports Authority Field at Mile High,42,15,
11/18/2001,2001,10,Buccaneers,7,24,27,Bears,2,Buccaneers,7,-5,35,2,0,1,Raymond James Stadium,72,7,
11/18/2001,2001,10,Cardinals,8,45,38,Lions,19,Cardinals,8,-2,39.5,8,1,1,University of Phoenix Stadium,70,6,
11/18/2001,2001,10,Cowboys,12,3,36,Eagles,14,Eagles,14,-7,37,14,1,1,Texas Stadium,66,11,
11/18/2001,2001,10,Dolphins,13,0,24,Jets,18,Dolphins,13,-5.5,37.5,18,0,0,Sun Life Stadium,75,11,
11/18/2001,2001,10,Packers,20,20,23,Falcons,15,Packers,20,-10,39.5,15,0,1,Lambeau Field,54,11,
11/18/2001,2001,10,Panthers,21,22,25,49ers,1,49ers,1,-7,43,1,0,1,Bank of America Stadium,55,5,
11/18/2001,2001,10,Patriots,22,17,24,Rams,24,Rams,24,-8.5,46.5,24,0,0,Foxboro Stadium,44,11,
11/18/2001,2001,10,Raiders,23,34,24,Chargers,9,Raiders,23,-9,45,23,1,1,Oakland Coliseum,54,7,
11/18/2001,2001,10,Ravens,25,17,27,Browns,6,Ravens,25,-8,33,6,0,1,M&T Bank Stadium,43,4,
11/18/2001,2001,10,Saints,26,34,20,Colts,11,Saints,26,-5.5,47.5,26,1,1,Louisiana Superdome,72,0,DOME
11/18/2001,2001,10,Steelers,28,20,7,Jaguars,17,Steelers,28,-5.5,36,28,1,0,Heinz Field,41,4,
11/19/2001,2001,10,Vikings,31,28,16,Giants,16,Vikings,31,-2,44,31,1,0,Hubert H. Humphrey Metrodome,72,0,DOME
11/22/2001,2001,11,Cowboys,12,24,26,Broncos,5,Broncos,5,-7,40.5,5,0,1,Texas Stadium,56,15,
11/22/2001,2001,11,Lions,19,27,29,Packers,20,Packers,20,-7,47,20,0,1,Pontiac Silverdome,72,0,DOME
11/25/2001,2001,11,Bills,4,27,34,Dolphins,13,Dolphins,13,-5,36,13,1,1,Ralph Wilson Stadium,61,23,
11/25/2001,2001,11,Browns,6,18,0,Bengals,3,Browns,6,-6,35.5,6,1,0,FirstEnergy Stadium,59,20,
11/25/2001,2001,11,Chargers,9,17,20,Cardinals,8,Chargers,9,-7,44,8,0,0,Qualcomm Stadium,60,13,
11/25/2001,2001,11,Chiefs,10,19,7,Seahawks,27,Chiefs,10,-1.5,41,10,1,0,Arrowhead Stadium,46,16,
11/25/2001,2001,11,Colts,11,21,40,49ers,1,Colts,11,-2.5,52.5,1,0,1,RCA Dome,72,0,DOME
11/25/2001,2001,11,Eagles,14,3,13,Washington,32,Eagles,14,-8,37.5,32,0,0,Veterans Stadium,64,15,
11/25/2001,2001,11,Giants,16,10,28,Raiders,23,Raiders,23,-2.5,39,23,1,0,Giants Stadium,62,14,
11/25/2001,2001,11,Jaguars,17,21,24,Ravens,25,Ravens,25,-3,34,25,0,1,EverBank Field,72,8,
11/25/2001,2001,11,Panthers,21,7,10,Falcons,15,Falcons,15,-3,40,15,0,0,Bank of America Stadium,67,12,
11/25/2001,2001,11,Patriots,22,34,17,Saints,26,PICK,0,0,42,22,0,1,Foxboro Stadium,52,11,
11/25/2001,2001,11,Titans,30,24,34,Steelers,28,Titans,30,-2,34.5,28,0,1,Nissan Stadium,59,8,
11/25/2001,2001,11,Vikings,31,6,13,Bears,2,Vikings,31,-3,45,2,0,0,Hubert H. Humphrey Metrodome,72,0,DOME
11/26/2001,2001,11,Rams,24,17,24,Buccaneers,7,Rams,24,-9.5,46,7,0,0,Edward Jones Dome,72,0,DOME
11/29/2001,2001,12,Chiefs,10,10,23,Eagles,14,Eagles,14,-3,37,14,1,0,Arrowhead Stadium,31,9,
12/02/2001,2001,12,49ers,1,35,0,Bills,4,49ers,1,-8.5,44.5,1,1,0,Candlestick Park,55,24,
12/02/2001,2001,12,Bears,2,13,10,Lions,19,Bears,2,-7,38,2,0,0,Soldier Field,37,8,
12/02/2001,2001,12,Bengals,3,13,16,Buccaneers,7,Buccaneers,7,-5,35,7,0,0,Paul Brown Stadium,42,4,
12/02/2001,2001,12,Browns,6,15,31,Titans,30,Browns,6,-1.5,35.5,30,0,1,FirstEnergy Stadium,43,7,
12/02/2001,2001,12,Dolphins,13,21,10,Broncos,5,Dolphins,13,-3,39.5,13,1,0,Sun Life Stadium,74,7,
12/02/2001,2001,12,Falcons,15,6,35,Rams,24,Rams,24,-8,47,24,1,0,Georgia Dome,72,0,DOME
12/02/2001,2001,12,Jets,18,16,17,Patriots,22,Jets,18,-3,38,22,0,0,Giants Stadium,53,11,
